,language,question_id,question_name,question_text,instruction,question_type,question_category,option_id,question_choice
2458,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900948.0,Comics & Manga magazines
2459,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900949.0,Computers & Electronics magazines
2460,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900950.0,Cooking & Food magazines
2461,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900951.0,Entertainment & TV magazines
2463,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900953.0,Financial & Business magazines
2465,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900955.0,History magazines
2466,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900956.0,House & Gardening magazines
2467,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900957.0,Interior decorating or Design magazines
2468,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900958.0,Music magazines
2469,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900959.0,Parenting magazines
2470,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900960.0,Political magazines
2471,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900961.0,Scholarly magazines (Academic)
2473,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900963.0,Technology magazines
2474,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900964.0,Teen magazines
2475,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900965.0,Travel magazines
2476,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900966.0,Women's Magazines
2477,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,4784028.0,Religious magazines
2478,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900967.0,Other weekly/monthly magazines
2479,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900968.0,I don't read newspapers or magazines
2480,english,PQ_202907,Which types of publications do you read?,Which types of publications do you read?,,2,10,2900969.0,Prefer not to say
2481,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900970.0,Facebook
2482,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900971.0,Twitter
2483,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900972.0,LinkedIn
2484,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900973.0,Google+
2485,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900974.0,Flickr
2486,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900976.0,Myspace
2487,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900977.0,foursquare
2488,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900975.0,Bebo
2489,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,7504504.0,GREE
2490,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,7506545.0,mixi
2491,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,7508831.0,YouTube
2492,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,7509853.0,Instagram
2493,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,7507376.0,Mobage
2494,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,19020575.0,LINE
2495,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,29954217.0,Pinterest
2496,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,29959181.0,Snapchat
2497,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,29964145.0,Tumblr
2498,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,32256033.0,Vkontakte
2499,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,32261310.0,Odnoklassniki
2500,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,79261124.0,TikTok
2501,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,79275774.0,WeChat
2502,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900978.0,Other
2503,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900979.0,None
2504,english,PQ_202908,Which social media do you actively use?,Which social media do you actively use?,,2,10,2900980.0,Prefer not to say
2505,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978985.0,Amazon
2506,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978986.0,Ask Me
2507,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978987.0,Caratlane
2508,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978988.0,Ebay
2509,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978989.0,Firstcry
2510,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978990.0,Flipkart
2511,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978991.0,Homeshop18
2512,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978992.0,Hopscotch
2513,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978993.0,Jabong
2514,english,PQ_421482,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,Have you purchased or sold anything on any of these e-commerce/classifieds websites in the past 12 months?,,2,10,9978994.0,Junglee
